"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","WT"
"Gm7846",6.70128767777671,0.860920549163531,1.43373098134575,0.600475654334706,0.548189281288852,NA,"Gm7846",6.90281017214928
"Gm5525",1.40532282428576,-0.273999560472387,2.61654685676883,-0.104718002570284,0.916599576517985,NA,"Gm5525",2.39751134898932
"Phf3",343.731435655815,7.47757302071309e-05,0.300161143918172,0.000249118620854923,0.999801232100667,0.999801232100667,"Phf3",315.487481687454
"Ptp4a1",364.628091143244,-0.132276171187166,0.275306108901751,-0.48046943714704,0.630893630297743,0.988710444196098,"Ptp4a1",351.599675471328
"Khdrbs2",32.9003382056724,0.122280762771951,0.645602755458275,0.189405577560076,0.849774953330292,NA,"Khdrbs2",41.0442647651769
"Prim2",50.4995331274658,0.300940471402167,0.656699130525223,0.458262326556572,0.646763986750474,0.988710444196098,"Prim2",33.2713959698575
"1700001G17Rik",2.44800623763896,1.56997245328064,2.28790889056698,0.686204096567664,0.49258441486829,NA,"1700001G17Rik",1.50176627438665
"Rab23",156.158096662424,0.342479700611547,0.338850907637927,1.0107091139254,0.312155673664491,0.963777451968206,"Rab23",112.131055189008
"Bag2",251.003357595224,-0.0803002923117746,0.296432725908083,-0.270888755840925,0.78647659335013,0.990857204604815,"Bag2",278.489809035724
"Zfp451",293.158781954465,-0.127722293632513,0.304741367511472,-0.419117019377767,0.675130612958436,0.988710444196098,"Zfp451",252.985808790198
"Gm15455",0.413036079504744,-1.00631762949732,4.39770893348823,-0.228827702041462,0.819002834861183,NA,"Gm15455",0.351297912361774
"Bend6",637.119472947747,0.184438937324065,0.255822166573953,0.720965426077521,0.470930786924262,0.986508139534287,"Bend6",509.718831715444
"Dst",1834.26837190764,-0.282661873826934,0.271645691998645,-1.04055349358658,0.298082824868272,0.957046511186903,"Dst",2278.5762729856
"Gm38157",1.66693384594749,-2.59268630947282,2.67285861860992,-0.970005031849086,0.33204398398131,NA,"Gm38157",2.86209616937384
"Gm3052",0.940734717969565,1.12332038144589,4.28306093688299,0.262270464511156,0.793112931126567,NA,"Gm3052",0
"Gm37233",5.86625737008047,2.15259910258588,1.97330807295263,1.09085810375518,0.275335324811477,NA,"Gm37233",0.895745074602665
"Ccdc115",420.163847702406,0.672886346122536,0.273436588124449,2.46084970097815,0.0138608418413925,0.645159302019084,"Ccdc115",295.246711114503
"Imp4",299.150442007554,0.145160685108198,0.288439110617766,0.503262836989404,0.614779491025328,0.988710444196098,"Imp4",256.357351534416
"Ptpn18",134.185021588101,0.612918383537094,1.05657109079836,0.580101413785575,0.561846230419492,0.987802557668339,"Ptpn18",1.51847855746985
"Gm28417",4.07124921006759,-0.115120142835144,2.89511819904237,-0.0397635381081237,0.968281645601803,NA,"Gm28417",0
"Amer3",435.290408108149,-0.231639973199455,0.269018857906818,-0.861054778842641,0.389207873651751,0.981536475938144,"Amer3",513.283269748561
"Arhgef4",1834.78878069365,0.438197257860399,0.217568909265294,2.01406193256262,0.0440030315901733,0.774189137268772,"Arhgef4",1659.90023764072
"Gm38336",1.68388260405475,-1.44210334377513,2.70633740237793,-0.532861624167049,0.594129371852739,NA,"Gm38336",3.25825583619552
"Fam168b",2615.50529505831,-0.504107829877935,0.249043461180331,-2.02417613170302,0.0429520325055022,0.773546302420236,"Fam168b",2624.13383181557
